"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","b","-LOG10P"
"A1BG_P04217_OID30771_v1_Inflammation_II","leisure_screen_time",11,0.0166514315979879,0.0165677191666721,0.314871453507361,11,0.0334661949484816,0.0165207207859321,0.0427944762982154,11,0.0223828661584013,0.0147094458032327,0.15906488571226,11,0.00405334880183567,0.0240385817628798,0.869458510678342,11,0.0180232885544495,0.0274548945915474,0.527948395227211,NA,NA,NA,NA,"A1BG",0.0166514315979879,0.501866711056696
"AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II","leisure_screen_time",22,0.0031797659129766,0.00176856995297478,0.072188017325748,22,0.00398059306803324,0.0026255949013021,0.129500939981325,22,0.00377105626305589,0.00195679922752304,0.0675978593874912,22,0.00239626547063843,0.00368165293752993,0.522191136760712,22,0.00859897980348958,0.00334644882218607,0.0182893401724218,NA,NA,NA,NA,"AAMDC",0.0031797659129766,1.14153488610343
"AARSD1_Q9BTE6_OID21311_v1_Oncology","leisure_screen_time",12,-0.0159442501094401,0.0209025582970672,0.445588997829243,12,0.0131914932075715,0.0241733787274867,0.585269884297938,12,0.027094049798233,0.043115334730279,0.542563896333506,12,0.0473794862714578,0.0347867419983507,0.200438053782344,12,-0.10728477360906,0.12743089387867,0.419519324349039,NA,NA,NA,NA,"AARSD1",-0.0159442501094401,0.351065540996441
"ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II","leisure_screen_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABCA2",NA,NA
"ABHD14B_Q96IU4_OID20921_v1_Neurology","leisure_screen_time",12,-0.0115614572211188,0.0114329513721423,0.311901597283698,12,-0.0116941061835362,0.00965352578253908,0.225749081794738,12,-0.0159600210935407,0.009129649711163,0.108253131400313,12,-0.00919209045731217,0.016232535689451,0.582574961806762,12,-0.0229038584047006,0.0176357678287692,0.223189401088993,NA,NA,NA,NA,"ABHD14B",-0.0115614572211188,0.505982401165524
"ABL1_P00519_OID21280_v1_Oncology","leisure_screen_time",3,-0.0566094617792395,0.02886690544613,0.0498731224325283,3,-0.0604816569031721,0.068510494743897,0.377339669848991,3,-0.0637378107010428,0.0404108292310992,0.255461324248836,3,-0.0617934810094247,0.0389304039240183,0.253361349179101,3,0.515080946819182,0.762875951737282,0.621927151903957,NA,NA,NA,NA,"ABL1",-0.0566094617792395,1.30213344082983
"ACAA1_P09110_OID21269_v1_Oncology","leisure_screen_time",9,-0.00416066679768838,0.0253331967661977,0.869543998033464,9,0.0140012425982987,0.0252146726316989,0.578702093922091,9,0.0130327774079258,0.0250778617740348,0.617347201303588,9,0.0130327774079258,0.0366977941678938,0.731667359339462,9,0.0349854714113559,0.0614802352341077,0.587106474851728,NA,NA,NA,NA,"ACAA1",-0.00416066679768838,0.060708438250441
"ACADM_P11310_OID31277_v1_Oncology_II","leisure_screen_time",8,-0.0176770340208124,0.0266633492362218,0.507348966179669,8,-0.0162769011505937,0.0289341558987899,0.573741541565326,8,-0.0179189046361636,0.0225276331918299,0.452493301107387,8,0.0933531919700525,0.0613069590651948,0.171645598190318,8,0.0307374854910328,0.0796950339540449,0.713031158369943,NA,NA,NA,NA,"ACADM",-0.0176770340208124,0.294693220246408
"ACADSB_P45954_OID30356_v1_Cardiometabolic_II","leisure_screen_time",6,-0.00429007692273569,0.0149167656773232,0.773652169199742,6,-0.012564069050199,0.0164603054938059,0.445287477222136,6,-0.012288169084488,0.0173480455607452,0.510385756690742,6,0.00532940870946735,0.0314903154457561,0.87224203572199,6,-0.0272563441737256,0.0273546989194212,0.375447395505714,NA,NA,NA,NA,"ACADSB",-0.00429007692273569,0.111454252431188
"ACAN_P16112_OID20159_v1_Cardiometabolic","leisure_screen_time",8,0.0133462097815077,0.0339985117614716,0.694649832891585,8,0.0255658149370609,0.034965779104057,0.464677309133996,8,0.0403563347288116,0.0400183602836329,0.346820879725621,8,0.0288746088395364,0.0618392733512981,0.65473473767628,8,-0.0278825775357943,0.109783361972258,0.807991992161807,NA,NA,NA,NA,"ACAN",0.0133462097815077,0.158234064426451
