"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","-LOG10P"
"A1BG_P04217_OID30771_v1_Inflammation_II","mvpa_leisure_time",11,0.00377841447514965,0.0119097901446186,0.751051775891494,11,0.00953645282326154,0.0152367179557094,0.531389529827258,11,0.00141170412850927,0.0154192481823222,0.928859936743227,11,0.0098690227616598,0.0226937479627052,0.672885702869904,11,0.00324635288933835,0.0186467595802151,0.865642044113355,NA,NA,NA,NA,"A1BG",0.124330122637794
"AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II","mvpa_leisure_time",21,0.00287724143063961,0.00168728796204228,0.0881485118526563,21,0.00147703183103072,0.00219685113575415,0.501366998587768,21,0.00225615417379854,0.00176770287093156,0.216465089991149,21,0.000121390884322448,0.00342147945524946,0.972049465548158,21,0.0034271247371698,0.00330296404532637,0.312486120969342,NA,NA,NA,NA,"AAMDC",1.05478501518128
"AARSD1_Q9BTE6_OID21311_v1_Oncology","mvpa_leisure_time",11,-0.00454118086993332,0.0191740338906202,0.81278081013731,11,-0.0144219133508287,0.0210026736810234,0.492290483466785,11,-0.0149982541972745,0.0250822135830764,0.563160562048024,11,-0.0388069514731222,0.0344046913069049,0.285673988026972,11,0.00817614687644343,0.122458145882365,0.948226985724056,NA,NA,NA,NA,"AARSD1",0.0900265586894104
"ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABCA2",307.652655568589
"ABHD14B_Q96IU4_OID20921_v1_Neurology","mvpa_leisure_time",10,-0.00180658699835724,0.0116849339940607,0.877130178998558,10,-0.00374716109647696,0.0099393952773904,0.706172926249538,10,-0.0242364393827418,0.0123510045510113,0.0813424478247289,10,-0.0289004153195552,0.0153858065013151,0.0930463128197341,10,0.0120380279997117,0.0204073550781645,0.571547054044944,NA,NA,NA,NA,"ABHD14B",0.0569359461720005
"ABL1_P00519_OID21280_v1_Oncology","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0777477929204437,0.0734325477301087,0.289706931717714,"ABL1",307.652655568589
"ACAA1_P09110_OID21269_v1_Oncology","mvpa_leisure_time",7,0.0150078069571676,0.0218125448607253,0.491430375755386,7,0.0184336624366358,0.0284646608031468,0.517244876869673,7,0.0194592106485205,0.0320121220047919,0.565556216044314,7,0.0557507596364417,0.0399836140117167,0.212657903641618,7,-0.0153024909145254,0.054875073818791,0.791517757502411,NA,NA,NA,NA,"ACAA1",0.308538002892092
"ACADM_P11310_OID31277_v1_Oncology_II","mvpa_leisure_time",6,-0.00419419678660122,0.02380679929022,0.860155341315348,6,-0.00189209730340097,0.0255369396739969,0.940936733119412,6,-0.000650878600095162,0.0237098243524672,0.97916132704016,6,0.00274743297143676,0.0426273166823209,0.951107487934244,6,0.00813618290427968,0.134442552583886,0.954646162399661,NA,NA,NA,NA,"ACADM",0.0654231094729208
"ACADSB_P45954_OID30356_v1_Cardiometabolic_II","mvpa_leisure_time",5,0.0178358695704681,0.0154399251681624,0.248017337863869,5,0.0171142003549394,0.017713205129326,0.333952542136905,5,0.0149754420330502,0.0176904158308747,0.444931289562789,5,0.0196217890709212,0.0264900164161593,0.499985398902644,5,0.00758931983995125,0.0290476005149486,0.810792816320799,NA,NA,NA,NA,"ACADSB",0.605517958385825
"ACAN_P16112_OID20159_v1_Cardiometabolic","mvpa_leisure_time",7,-0.000230854306599236,0.0226024893863094,0.991850814243311,7,0.0162734238224123,0.0272938991277956,0.551022018894317,7,0.0180838535602383,0.0267659425663788,0.524446459410407,7,-0.00414942311768318,0.0448356104276974,0.92927584157849,7,-0.0732984247573169,0.0838375198830714,0.421960057727694,NA,NA,NA,NA,"ACAN",0.00355364581284341
