file_name,exposure,outcome,method,nsnp,b,se,pval,-Log10P
CTF1_Q16619_OID20061_v1_Cardiometabolic.txt,CTF1,kunkle_load,Inverse variance weighted,2,0.778349959568402,0.21596939925298,0.000313378030883796,3.50393145266758
CR1_P17927_OID30697_v1_Inflammation_II.txt,CR1,kunkle_load,Inverse variance weighted,2,0.248095314248035,0.0760279544286251,0.00110157179874709,2.95798719094766
LGALS3_P17931_OID20284_v1_Cardiometabolic.txt,LGALS3,kunkle_load,Inverse variance weighted,33,-0.0270405086316612,0.00833122915561511,0.00117170228621543,2.93118272268529
AHSP_Q9NZD4_OID21078_v1_Neurology.txt,AHSP,kunkle_load,Wald ratio,1,-1.05108532748405,0.326541145176819,0.00128708043958704,2.89039430983447
GIPC2_Q8TF65_OID31153_v1_Neurology_II.txt,GIPC2,kunkle_load,Inverse variance weighted,19,0.0811714078263327,0.0258372631203671,0.00168003833671014,2.77468080801717
ARG1_P05089_OID21445_v1_Oncology.txt,ARG1,kunkle_load,Inverse variance weighted,9,-0.143535443636657,0.0464122851574258,0.00198399697966015,2.70245899332999
IL10_P22301_OID20431_v1_Inflammation.txt,IL10,kunkle_load,Wald ratio,1,-0.42807975652075,0.140085900389681,0.00224432808451415,2.64891365593679
COMP_P49747_OID20405_v1_Cardiometabolic.txt,COMP,kunkle_load,Inverse variance weighted,8,0.229402620096638,0.0755493639506378,0.00239373883433573,2.62092323446179
PLCB2_Q00722_OID31155_v1_Neurology_II.txt,PLCB2,kunkle_load,Inverse variance weighted,2,-0.302355786103574,0.102250392577317,0.00310634567679531,2.50775021725802
PRSS8_Q16651_OID20763_v1_Inflammation.txt,PRSS8,kunkle_load,Inverse variance weighted,4,-0.400239869993288,0.137950969771228,0.00371594519375754,2.42993070001322
FOLR2_P14207_OID21062_v1_Neurology.txt,FOLR2,kunkle_load,Wald ratio,1,0.409943224264157,0.143806962498132,0.00436300549347717,2.36021424019097
