file_name,exposure,outcome,method,nsnp,b,se,pval,-Log10P
RNASE3_P12724_OID20203_v1_Cardiometabolic.txt,RNASE3,finngen_dementia,Inverse variance weighted,7,0.0545084554608565,0.0157510329851034,0.000538918271986082,3.26847709143051
NOTCH3_Q9UM47_OID20253_v1_Cardiometabolic.txt,NOTCH3,finngen_dementia,Inverse variance weighted,3,-0.528998658811443,0.154586685374382,0.000621578451450412,3.20650404983519
SPAG1_Q07617_OID30979_v1_Neurology_II.txt,SPAG1,finngen_dementia,Inverse variance weighted,15,0.0448065515401801,0.0136320464759312,0.00101313212358735,2.9943339141627
APOC1_P02654_OID30749_v1_Inflammation_II.txt,APOC1,finngen_dementia,Inverse variance weighted,9,-0.698892856942577,0.217646260968718,0.00132208994967032,2.87873899619944
ANGPT1_Q15389_OID20740_v1_Inflammation.txt,ANGPT1,finngen_dementia,Inverse variance weighted,2,-0.621754178738096,0.202698186273092,0.00215937671912331,2.66567158519498
GRN_P28799_OID21159_v1_Neurology.txt,GRN,finngen_dementia,Inverse variance weighted,14,0.227976543923149,0.0744816247966601,0.0022071495285113,2.65616824354539
STAB2_Q8WWQ8_OID30401_v1_Cardiometabolic_II.txt,STAB2,finngen_dementia,Inverse variance weighted,17,-0.0663437673580264,0.0218583020390191,0.00240396321239527,2.61907218258277
ICAM4_Q14773_OID20578_v1_Inflammation.txt,ICAM4,finngen_dementia,Inverse variance weighted,4,0.218140664741921,0.0736160316950194,0.00304436647778475,2.51650306882014
DBNL_Q9UJU6_OID20681_v1_Inflammation.txt,DBNL,finngen_dementia,Inverse variance weighted,3,-0.518608916618088,0.178719416522021,0.00371019277776474,2.43060352430831
SNCG_O76070_OID20971_v1_Neurology.txt,SNCG,finngen_dementia,Inverse variance weighted,27,0.0332542577591754,0.0116112193296544,0.00418359222976612,2.37845065229391
CLEC7A_Q9BXN2_OID20636_v1_Inflammation.txt,CLEC7A,finngen_dementia,Inverse variance weighted,16,-0.0240906719226985,0.0085050953290776,0.00461857461744507,2.33549203554597
CD1C_P29017_OID21483_v1_Oncology.txt,CD1C,finngen_dementia,Inverse variance weighted,6,0.0904403143493191,0.0321047595689523,0.0048468853404734,2.31453725396998
GMPR_P36959_OID20641_v1_Inflammation.txt,GMPR,finngen_dementia,Inverse variance weighted,12,-0.0813496122768904,0.0291949404838613,0.00532923842850032,2.27333484912189
CD163_Q86VB7_OID20360_v1_Cardiometabolic.txt,CD163,finngen_dementia,Inverse variance weighted,6,-0.140473573388355,0.0504340422504463,0.00534794115089623,2.27181338038942
MPI_P34949_OID21288_v1_Oncology.txt,MPI,finngen_dementia,Inverse variance weighted,10,-0.133525074032075,0.0484384139592153,0.00584067014799152,2.23353731986066
BCAM_P50895_OID21076_v1_Neurology.txt,BCAM,finngen_dementia,Inverse variance weighted,8,-0.295671114092051,0.107866853880372,0.00612385660683788,2.212974987077
NAA80_Q93015_OID30893_v1_Neurology_II.txt,NAA80,finngen_dementia,Inverse variance weighted,3,-0.433447644761724,0.158230291665139,0.00615613962584089,2.2106915386059
APOE_P02649_OID30727_v1_Inflammation_II.txt,APOE,finngen_dementia,Inverse variance weighted,28,0.157319165920346,0.0575483287520306,0.00626293908422204,2.20322181239495
PROC_P04070_OID20402_v1_Cardiometabolic.txt,PROC,finngen_dementia,Inverse variance weighted,8,0.133483974525121,0.0490436627498173,0.00649397092658936,2.18748966003556
SULT2A1_Q06520_OID20508_v1_Inflammation.txt,SULT2A1,finngen_dementia,Inverse variance weighted,11,-0.13206337893181,0.0497942081299007,0.0079973057472915,2.09705630002835
VAMP8_Q9BV40_OID30555_v1_Inflammation_II.txt,VAMP8,finngen_dementia,Inverse variance weighted,2,-0.216190727870332,0.0830921730056646,0.0092730995733919,2.03277507679177
SCGN_O76038_OID20457_v1_Inflammation.txt,SCGN,finngen_dementia,Inverse variance weighted,5,-0.215950084781567,0.0840216022909531,0.0101647630716238,1.99290273978891
BLNK_Q8WV28_OID30541_v1_Inflammation_II.txt,BLNK,finngen_dementia,Wald ratio,1,-0.54209983664069,0.211988163145068,0.010551322744172,1.97669309254777
