file_name,exposure,outcome,method,nsnp,b,se,pval,-Log10P
B4GAT1_O43505_OID21127_v1_Neurology.txt,B4GAT1,acc_ave,Inverse variance weighted,21,0.212594564155358,0.0638640890298383,0.000872024579345141,3.05947127364138
CCL2_P13500_OID21004_v1_Neurology.txt,CCL2,acc_ave,Inverse variance weighted,6,1.30495704733676,0.39525432230405,0.00096147738895993,3.01706092459804
CCN4_O95388_OID21444_v1_Oncology.txt,CCN4,acc_ave,Inverse variance weighted,13,-0.205505851043127,0.0627534425016988,0.00105731569417072,2.97579532133408
LPL_P06858_OID20188_v1_Cardiometabolic.txt,LPL,acc_ave,Inverse variance weighted,14,0.171533494018657,0.056592075894308,0.00243703712708166,2.61313785449855
BTC_P35070_OID21199_v1_Oncology.txt,BTC,acc_ave,Inverse variance weighted,12,-0.101042581060445,0.0334035213203167,0.00248708714073348,2.60430899797224
FAM171B_Q6P995_OID31338_v1_Oncology_II.txt,FAM171B,acc_ave,Inverse variance weighted,6,-0.301727279666207,0.102329273859163,0.00319225094277143,2.49590297610038
RPA2_P15927_OID30453_v1_Inflammation_II.txt,RPA2,acc_ave,Inverse variance weighted,2,0.815948378533262,0.283030500453655,0.00394033618006747,2.40446672362625
ENDOU_P21128_OID31498_v1_Oncology_II.txt,ENDOU,acc_ave,Inverse variance weighted,13,-0.23860366835909,0.0830480631700642,0.00406492112845344,2.39094787659138
VAMP5_O95183_OID20071_v1_Cardiometabolic.txt,VAMP5,acc_ave,Inverse variance weighted,2,-1.13273354714096,0.399960132889796,0.00462410499717036,2.33497231317447
SLMAP_Q14BN4_OID31441_v1_Oncology_II.txt,SLMAP,acc_ave,Inverse variance weighted,4,0.92613026785695,0.328113378881075,0.00476371205817407,2.32205449725756
BMP6_P22004_OID20111_v1_Cardiometabolic.txt,BMP6,acc_ave,Inverse variance weighted,5,0.664026815269593,0.239426075869201,0.00554720808663004,2.25592554257976
STXBP1_P61764_OID31054_v1_Neurology_II.txt,STXBP1,acc_ave,Wald ratio,1,-1.88383681441857,0.681317929253694,0.00569246552856079,2.24469959062958
CD86_P42081_OID31500_v1_Oncology_II.txt,CD86,acc_ave,Inverse variance weighted,4,0.0741483943874643,0.0271923432919633,0.00639495600608976,2.19416243889106
