file_name,exposure,outcome,method,nsnp,b,se,pval,-Log10P
LRPAP1_P30533_OID21059_v1_Neurology.txt,LRPAP1,finngen_dementia,Inverse variance weighted,80,-0.00394435939390857,0.00296832732665596,0.183908843479761,0.735397386682978
LRP1_Q07954_OID21293_v1_Oncology.txt,LRP1,finngen_dementia,Inverse variance weighted,94,-0.00234266439903671,0.00392075746508211,0.550171595907321,0.259501834991667
CEACAM1_P13688_OID21528_v1_Oncology.txt,CEACAM1,finngen_dementia,Inverse variance weighted,34,-0.00296314793665058,0.00448957844673421,0.509250089855526,0.293068885697939
PDCD6_O75340_OID20163_v1_Cardiometabolic.txt,PDCD6,finngen_dementia,Inverse variance weighted,41,0.00354301825270353,0.00518543145922013,0.494440085189249,0.305886327420056
LRRC37A2_A6NM11_OID31440_v1_Oncology_II.txt,LRRC37A2,finngen_dementia,Inverse variance weighted,65,-0.000829536020056897,0.00550086570515139,0.880132701581895,0.0554518423727259
CST7_O76096_OID20704_v1_Inflammation.txt,CST7,finngen_dementia,Inverse variance weighted,94,0.00460453219462657,0.00557171977288321,0.408570814084271,0.388732660060066
HLA-A_P04439_OID31048_v1_Neurology_II.txt,HLA-A,finngen_dementia,Inverse variance weighted,91,0.00822597895621573,0.00580390243566462,0.156389795373928,0.805791588599575
CEACAM21_Q3KPI0_OID20548_v1_Inflammation.txt,CEACAM21,finngen_dementia,Inverse variance weighted,43,-0.00952932841754163,0.00582412724536101,0.101801637082815,0.992245238007941
GPNMB_Q14956_OID20173_v1_Cardiometabolic.txt,GPNMB,finngen_dementia,Inverse variance weighted,34,0.00487284728025811,0.00595110456769384,0.412892585775848,0.384162915588719
TNXB_P22105_OID21107_v1_Neurology.txt,TNXB,finngen_dementia,Inverse variance weighted,76,-0.00275215606528495,0.00604359796937131,0.648833212579154,0.187866927491906
APOBR_Q0VD83_OID30246_v1_Cardiometabolic_II.txt,APOBR,finngen_dementia,Inverse variance weighted,49,0.00458091689129204,0.00624024369078487,0.462892286135952,0.334520056453102
BTN3A2_P78410_OID20540_v1_Inflammation.txt,BTN3A2,finngen_dementia,Inverse variance weighted,96,-0.00943330711032234,0.00635127515686977,0.137474456042965,0.861777990053111
DDC_P20711_OID20215_v1_Cardiometabolic.txt,DDC,finngen_dementia,Inverse variance weighted,42,-0.00074764915507119,0.00645713610259004,0.907821754193518,0.0419994144407088
MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation.txt,MICB,finngen_dementia,Inverse variance weighted,96,-0.00387056233395499,0.00667021135262096,0.56172863358905,0.250473437806652
BLMH_Q13867_OID20336_v1_Cardiometabolic.txt,BLMH,finngen_dementia,Inverse variance weighted,66,0.0126706858008571,0.00678271137520397,0.0617501331528128,1.20936210159106
CD200R1_Q8TD46_OID20595_v1_Inflammation.txt,CD200R1,finngen_dementia,Inverse variance weighted,88,0.00191567050355662,0.00679057695450168,0.777861329214264,0.109097818594946
IL34_Q6ZMJ4_OID20809_v1_Neurology.txt,IL34,finngen_dementia,Inverse variance weighted,38,0.0158559117295181,0.00689440775867111,0.0214582975796128,1.66840473628936
TPSAB1_Q15661_OID20642_v1_Inflammation.txt,TPSAB1,finngen_dementia,Inverse variance weighted,67,9.48313515863175e-05,0.00698683439454988,0.989170754032851,0.00472873253507719
FOLR3_P41439_OID21485_v1_Oncology.txt,FOLR3,finngen_dementia,Inverse variance weighted,80,0.00741592986483558,0.00706594412761575,0.293933635237609,0.531750714157822
FCRL2_Q96LA5_OID20639_v1_Inflammation.txt,FCRL2,finngen_dementia,Inverse variance weighted,124,0.00160470804165564,0.00712075609069973,0.821702017855132,0.0852856465273217
CPVL_Q9H3G5_OID21435_v1_Oncology.txt,CPVL,finngen_dementia,Inverse variance weighted,112,-0.000834019916328843,0.00713722163225402,0.906974971605822,0.0424046973318101
AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II.txt,AAMDC,finngen_dementia,Inverse variance weighted,37,-0.00316429765629974,0.00713905290984603,0.657593785928463,0.18204229940616
BST1_Q10588_OID21051_v1_Neurology.txt,BST1,finngen_dementia,Inverse variance weighted,37,0.00744077410410339,0.0074452880962237,0.317604004915051,0.498114029854699
ATRN_O75882-2_OID30735_v1_Inflammation_II.txt,ATRN,finngen_dementia,Inverse variance weighted,30,-0.00235889777477898,0.00747041587636002,0.752180692216547,0.123677818708663
KIR3DL1_P43629_OID21185_v1_Oncology.txt,KIR3DL1,finngen_dementia,Inverse variance weighted,76,0.0103021198100992,0.0074745848841366,0.168114834282361,0.774393963165368
ITPA_Q9BY32_OID30082_v1_Cardiometabolic_II.txt,ITPA,finngen_dementia,Inverse variance weighted,28,0.00698804627606347,0.00762825331592573,0.359627963415995,0.444146546401828
CD7_P09564_OID30543_v1_Inflammation_II.txt,CD7,finngen_dementia,Inverse variance weighted,42,-0.00441613751706106,0.0076380278899361,0.563144142265916,0.249380428988003
PROCR_Q9UNN8_OID30149_v1_Cardiometabolic_II.txt,PROCR,finngen_dementia,Inverse variance weighted,28,-0.00302737292922389,0.00777143756214718,0.696868433904054,0.156849207300691
FGL1_Q08830_OID30702_v1_Inflammation_II.txt,FGL1,finngen_dementia,Inverse variance weighted,44,0.00636449545128938,0.00779885281513962,0.414453821234435,0.382523851845448
SLITRK6_Q9H5Y7_OID20094_v1_Cardiometabolic.txt,SLITRK6,finngen_dementia,Inverse variance weighted,44,0.012133645767778,0.0078194208637726,0.120726356665753,0.91819790550401
PROC_P04070_OID20402_v1_Cardiometabolic.txt,PROC,finngen_dementia,Inverse variance weighted,69,0.00148712339408023,0.00784510648405309,0.849653433822261,0.0707581830747076
CTSH_P09668_OID20113_v1_Cardiometabolic.txt,CTSH,finngen_dementia,Inverse variance weighted,50,0.000148389138681146,0.00790345803055958,0.985020424397258,0.00655476431349193
KIR2DL3_P43628_OID21196_v1_Oncology.txt,KIR2DL3,finngen_dementia,Inverse variance weighted,96,-0.000987568812149679,0.00790794792787103,0.900616121866132,0.0454602830283926
LGALS3_P17931_OID20284_v1_Cardiometabolic.txt,LGALS3,finngen_dementia,Inverse variance weighted,62,0.000954875942313614,0.00808371864846204,0.905969920868112,0.042886221106689
MST1_P26927_OID30713_v1_Inflammation_II.txt,MST1,finngen_dementia,Inverse variance weighted,113,-0.0115097173819353,0.00816205205789802,0.158495407884979,0.799983316153514
SUSD2_Q9UGT4_OID21098_v1_Neurology.txt,SUSD2,finngen_dementia,Inverse variance weighted,74,-0.00389305338002478,0.00817257641031251,0.633820987432777,0.198033384307383
PRSS53_Q2L4Q9_OID31093_v1_Neurology_II.txt,PRSS53,finngen_dementia,Inverse variance weighted,92,-0.00138409901722586,0.00817595099379936,0.865569284599505,0.0626981632421539
COL28A1_Q2UY09_OID30969_v1_Neurology_II.txt,COL28A1,finngen_dementia,Inverse variance weighted,52,0.00320610510599176,0.00819078385489828,0.695480631635389,0.157714960123408
ADGRB3_O60242_OID20974_v1_Neurology.txt,ADGRB3,finngen_dementia,Inverse variance weighted,44,0.00447018728501256,0.00820502329067895,0.585883483852827,0.232188744649388
CRELD1_Q96HD1_OID30619_v1_Inflammation_II.txt,CRELD1,finngen_dementia,Inverse variance weighted,32,-0.000452361960449764,0.00827680517794982,0.95641397763646,0.0193540854566957
