"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","outcome2","b","-LOG10P"
"vpa","A1BG_P04217_OID30771_v1_Inflammation_II",7,0.047623827466332,0.692110577042085,0.945141204679621,7,-0.41874291618223,0.511230889577218,0.412736398358645,7,-0.447206762559656,0.693523602667571,0.54288874368932,7,-0.516530997001437,0.792115918517181,0.538506039446413,7,-8.881250972469,4.48813476479336,0.104734791961001,NA,NA,NA,NA,"A1BG",0.047623827466332,0.0245033027796285
"vpa","AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II",7,0.241582528284945,0.526759084425591,0.646506694182686,7,0.57846336544716,0.461873821717959,0.21041421796955,7,0.49181114413557,0.577722073890843,0.42726947284319,7,0.38801094031697,0.728546130464943,0.613459719013612,7,-7.20206162167673,3.13079938688791,0.0697384522932282,NA,NA,NA,NA,"AAMDC",0.241582528284945,0.189426973905706
"vpa","AARSD1_Q9BTE6_OID21311_v1_Oncology",7,0.392023251817864,0.345572626504817,0.256619926736393,7,0.0459013624732735,0.433681263405772,0.915708316135403,7,1.06821959035528,0.672679558408576,0.163383780705815,7,-0.266804781605037,0.697105871838923,0.715109884342879,7,-1.75472660338365,2.74813801164766,0.551234260846892,NA,NA,NA,NA,"AARSD1",0.392023251817864,0.590709623348263
"vpa","ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II",7,-0.0806389710171321,0.560559765228703,0.885615469482332,7,-0.209750834558531,0.5040743070703,0.677328823806474,7,-0.357032411110974,0.627539610030498,0.590042407329603,7,-0.318704057473945,0.648995235630052,0.640818257481413,7,-6.20286488233167,4.02961522007855,0.184347666450965,NA,NA,NA,NA,"ABCA2",-0.0806389710171321,0.0527548060270997
"vpa","ABHD14B_Q96IU4_OID20921_v1_Neurology",7,0.202495226270696,0.473753053124486,0.66906776092425,7,0.00606105536836521,0.465927423113787,0.989620945517259,7,0.0799105747047042,0.794882718142162,0.923197653603877,7,-0.028318921407565,0.791087289479585,0.972605097956685,7,-5.64535293888721,3.15634825059776,0.133710824785446,NA,NA,NA,NA,"ABHD14B",0.202495226270696,0.174529896125681
"vpa","ABL1_P00519_OID21280_v1_Oncology",7,0.332149030333878,0.503265854972392,0.509262033474488,7,0.458602329104437,0.473770684439916,0.333052479746253,7,0.464647232561675,0.596149558384475,0.465358204306471,7,0.419818909514256,0.683016850257926,0.561353136916355,7,-8.02242894155498,2.84395653582062,0.0370706935164067,NA,NA,NA,NA,"ABL1",0.332149030333878,0.293058700158287
"vpa","ABO_P16442_OID30675_v1_Inflammation_II",7,0.407577368149015,0.23370623897277,0.0811637999195317,7,0.693751434525484,0.304885306032348,0.0228789164457029,7,0.734454312712617,0.424522726742587,0.134341780252057,7,0.721487409527354,0.473121801671114,0.178114019009107,7,1.50117519430694,1.8946315509272,0.464084056872407,NA,NA,NA,NA,"ABO",0.407577368149015,1.09063762840246
"vpa","ABRAXAS2_Q15018_OID30130_v1_Cardiometabolic_II",7,0.549074726132297,0.438640695851793,0.210655793389404,7,0.678119036934133,0.503598287979164,0.178125998793078,7,0.770984032840271,0.673965253607619,0.296221022376766,7,0.800485530881112,0.742453889808329,0.322387079463508,7,-6.26995704334312,2.90888828522978,0.0836668603462068,NA,NA,NA,NA,"ABRAXAS2",0.549074726132297,0.676426592542585
"vpa","ACAA1_P09110_OID21269_v1_Oncology",7,0.183509135781621,0.36560816818403,0.61571786233104,7,-0.0577257409218804,0.465205447217135,0.901246744102311,7,-0.10745662425,0.570729672093514,0.856864177322711,7,-0.10745662425,0.679478357635551,0.879530271342626,7,-2.36328871399264,2.90669025685607,0.453148517104233,NA,NA,NA,NA,"ACAA1",0.183509135781621,0.21061824709184
"vpa","ACADM_P11310_OID31277_v1_Oncology_II",7,0.13341670251938,0.437607737243452,0.760459540562793,7,0.0663568235744691,0.511276392667174,0.896735266576019,7,0.0510518194962755,0.622320395185568,0.937287367685078,7,0.080227057416046,0.731485582113309,0.916241962265804,7,-6.98267785953159,2.91628291126723,0.062050838849305,NA,NA,NA,NA,"ACADM",0.13341670251938,0.118923887170145
