file_name,outcome,exposure,method,nsnp,b,se,pval,-Log10P
DKKL1_Q9UK85_OID21313_v1_Oncology.txt,DKKL1,mvpa,Inverse variance weighted,17,-0.162399476617443,0.0736934862058954,0.0275443595251505,1.55996732159986
MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation.txt,MICB,mvpa,Inverse variance weighted,17,0.0416817789721083,0.0753200932155999,0.579992816633629,0.236577385257227
LILRB5_O75023_OID20324_v1_Cardiometabolic.txt,LILRB5,mvpa,Inverse variance weighted,17,0.0205810625232888,0.0755867826963207,0.78540374949146,0.104907029753194
SIRPA_P78324_OID20304_v1_Cardiometabolic.txt,SIRPA,mvpa,Inverse variance weighted,17,-0.076397085467372,0.0777261428779034,0.325656280205606,0.487240542141087
HLA-A_P04439_OID31048_v1_Neurology_II.txt,HLA-A,mvpa,Inverse variance weighted,17,0.0285650962820272,0.0821426760166478,0.728028119332314,0.137851846188314
SPINT3_P49223_OID31509_v1_Oncology_II.txt,SPINT3,mvpa,Inverse variance weighted,17,-0.0138044650071202,0.0887408767154465,0.876380440674222,0.0573073237197827
KLK3_P07288_OID30364_v1_Cardiometabolic_II.txt,KLK3,mvpa,Inverse variance weighted,17,0.0837144117346175,0.0887977966078395,0.345807126956456,0.461166060321882
INSL3_P51460_OID31129_v1_Neurology_II.txt,INSL3,mvpa,Inverse variance weighted,17,0.113543197216974,0.0891772831971431,0.20293641833842,0.69264000883575
PNLIPRP2_P54317_OID20775_v1_Inflammation.txt,PNLIPRP2,mvpa,Inverse variance weighted,17,0.0971483615718161,0.089324895258537,0.276778625776082,0.557867451303148
CFHR2_P36980_OID30720_v1_Inflammation_II.txt,CFHR2,mvpa,Inverse variance weighted,17,-0.104866495554736,0.0898476433638561,0.243146120075611,0.614132656152133
LRRC37A2_A6NM11_OID31440_v1_Oncology_II.txt,LRRC37A2,mvpa,Inverse variance weighted,17,-0.18360235362738,0.0901675451519256,0.0417267161749665,1.37958579221635
TLR3_O15455_OID20612_v1_Inflammation.txt,TLR3,mvpa,Inverse variance weighted,17,-0.122064802321418,0.0902802762050455,0.176354520235683,0.753613404223001
GSTT2B_P0CG30_OID31097_v1_Neurology_II.txt,GSTT2B,mvpa,Inverse variance weighted,17,0.0310139882745608,0.0921873435701776,0.736551534876415,0.132796861137102
EDDM3B_P56851_OID31365_v1_Oncology_II.txt,EDDM3B,mvpa,Inverse variance weighted,17,0.00729054426628687,0.0921952726633425,0.936971216312835,0.0282737504019884
ACRV1_P26436_OID30513_v1_Inflammation_II.txt,ACRV1,mvpa,Inverse variance weighted,17,0.12294860501872,0.0926340968370399,0.184425997613996,0.734177858637745
APOBR_Q0VD83_OID30246_v1_Cardiometabolic_II.txt,APOBR,mvpa,Inverse variance weighted,17,-0.0883835751851214,0.0927943524661288,0.340860103176764,0.467423828880163
HDGF_P51858_OID21455_v1_Oncology.txt,HDGF,mvpa,Inverse variance weighted,17,0.024533146842579,0.0931172652148682,0.792192142472264,0.101169469553363
CEACAM21_Q3KPI0_OID20548_v1_Inflammation.txt,CEACAM21,mvpa,Inverse variance weighted,17,-0.0825208743256981,0.0940339788347242,0.38018014364373,0.420010569561982
KLK12_Q9UKR0_OID21201_v1_Oncology.txt,KLK12,mvpa,Inverse variance weighted,17,0.0862492737722292,0.0943516020393916,0.360650524004712,0.44291343246826
ZP3_P21754_OID30265_v1_Cardiometabolic_II.txt,ZP3,mvpa,Inverse variance weighted,17,-0.0330905684002735,0.0949399874500881,0.72743321456077,0.1382068729663
LECT2_O14960_OID30320_v1_Cardiometabolic_II.txt,LECT2,mvpa,Inverse variance weighted,17,0.0154177767812345,0.0951325132118018,0.871253624523489,0.0598554021710916
FSHB_P01225_OID30233_v1_Cardiometabolic_II.txt,FSHB,mvpa,Inverse variance weighted,17,-0.0720050216687105,0.0952174987661586,0.44951954002833,0.347251425305531
CD33_P20138_OID21472_v1_Oncology.txt,CD33,mvpa,Inverse variance weighted,17,-0.0621633051182257,0.0957954309218554,0.516391881012736,0.287020594560316
MSMB_P08118_OID20275_v1_Cardiometabolic.txt,MSMB,mvpa,Inverse variance weighted,17,-0.123298115405668,0.0959035374030368,0.19856621216603,0.702094648681643
PZP_P20742_OID30730_v1_Inflammation_II.txt,PZP,mvpa,Inverse variance weighted,17,-0.0666259740003968,0.0964925038053032,0.48989349068935,0.309898331061076
TDGF1_P13385_OID20816_v1_Neurology.txt,TDGF1,mvpa,Inverse variance weighted,17,0.183222142450406,0.0970306098589937,0.0589867356877904,1.22924563692131
KIR3DL1_P43629_OID21185_v1_Oncology.txt,KIR3DL1,mvpa,Inverse variance weighted,17,-0.00328801967020227,0.0972854918208299,0.973038520826606,0.0118699664620838
ADGRB3_O60242_OID20974_v1_Neurology.txt,ADGRB3,mvpa,Inverse variance weighted,17,0.0518983292142729,0.0974977869216561,0.594516405188437,0.225836156882948
BST1_Q10588_OID21051_v1_Neurology.txt,BST1,mvpa,Inverse variance weighted,17,0.0909944914404181,0.0977138479223754,0.351732354072657,0.453787681302184
PROK1_P58294_OID20543_v1_Inflammation.txt,PROK1,mvpa,Inverse variance weighted,17,0.0873391792971297,0.0977972405342429,0.371822985323262,0.429663766553078
DBH_P09172_OID30703_v1_Inflammation_II.txt,DBH,mvpa,Inverse variance weighted,17,0.125225542310544,0.0978840724593317,0.200782627789221,0.697273866136886
ABO_P16442_OID30675_v1_Inflammation_II.txt,ABO,mvpa,Inverse variance weighted,17,0.141813967810701,0.0999132737006897,0.155790985747174,0.807457674734811
MDGA1_Q8NFP4_OID20951_v1_Neurology.txt,MDGA1,mvpa,Inverse variance weighted,17,0.0323718866503047,0.100156852780462,0.746534769539658,0.126949960386962
TNN_Q9UQP3_OID30412_v1_Cardiometabolic_II.txt,TNN,mvpa,Inverse variance weighted,17,0.0576011996121497,0.100479426573494,0.566466215201082,0.246825986929055
PSCA_O43653_OID31493_v1_Oncology_II.txt,PSCA,mvpa,Inverse variance weighted,17,0.075836026074895,0.101238068388699,0.453805334654304,0.343130403124266
LILRB2_Q8N423_OID20301_v1_Cardiometabolic.txt,LILRB2,mvpa,Inverse variance weighted,17,-0.0331008391536006,0.10183270917274,0.745142360191221,0.127760746930726
