"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","outcome2","b","-LOG10P"
"mvpa_leisure_time","A1BG_P04217_OID30771_v1_Inflammation_II",14,-0.0495716226421114,0.0865836221431144,0.566963738422409,14,-0.0833080229827248,0.115740288760758,0.471657917956703,14,-0.148530859187619,0.168963079995274,0.395320410091999,14,-0.220204510995499,0.189994026665234,0.267300139622849,14,0.389488358802862,0.466987696609854,0.420549142758673,NA,NA,NA,NA,"A1BG",-0.0495716226421114,0.24644471660383
"mvpa_leisure_time","AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II",14,-0.109270903343925,0.0888621143758949,0.218821433966764,14,-0.0349010717358302,0.110153514484595,0.751364789184421,14,0.0226945577968518,0.164433502476601,0.892342156317787,14,-0.015508760288877,0.198673751418964,0.938967903020849,14,-0.0414543054284369,0.49164955264745,0.934194899947331,NA,NA,NA,NA,"AAMDC",-0.109270903343925,0.659910140302153
"mvpa_leisure_time","AARSD1_Q9BTE6_OID21311_v1_Oncology",14,-0.196836660339468,0.0862739430266546,0.0225170548613722,14,-0.225918674812872,0.125432357287721,0.0716840340647746,14,-0.319353143818374,0.230768762398252,0.189699282827759,14,-0.331929401835608,0.214773606166525,0.146217898777402,14,0.411053065545408,0.455557925717232,0.384647595906194,NA,NA,NA,NA,"AARSD1",-0.196836660339468,1.64748841404709
"mvpa_leisure_time","ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II",14,0.00689445812980801,0.103520758861614,0.946900333473124,14,-0.0379156812564599,0.135327033429973,0.779340810186037,14,-0.193276236490884,0.187227444134108,0.320751713537249,14,-0.286339101092787,0.234046857421217,0.242882194555116,14,0.181038213710454,0.577014710649508,0.759098094919825,NA,NA,NA,NA,"ABCA2",0.00689445812980801,0.0236957305009995
"mvpa_leisure_time","ABHD14B_Q96IU4_OID20921_v1_Neurology",14,-0.0103799925580343,0.116184163573565,0.928811025951408,14,0.0272632060933912,0.121965134944037,0.823120871060793,14,0.0646472394046669,0.165268000940492,0.702010262026957,14,-0.148089630334579,0.199983808214319,0.472155352085844,14,0.380665492303816,0.644159604968501,0.565519397086151,NA,NA,NA,NA,"ABHD14B",-0.0103799925580343,0.0320726377123855
"mvpa_leisure_time","ABL1_P00519_OID21280_v1_Oncology",14,-0.182678309817471,0.0876490020725007,0.0371417093635641,14,-0.0623292497940853,0.125846499455051,0.620402511578152,14,-0.0473384510982748,0.181372855734884,0.798180923308348,14,-0.0291075527888445,0.212405456526459,0.89310061716426,14,-0.115521771548543,0.471588182288509,0.810623766885638,NA,NA,NA,NA,"ABL1",-0.182678309817471,1.43013811271039
"mvpa_leisure_time","ABO_P16442_OID30675_v1_Inflammation_II",14,-0.0570753814145987,0.0644814322055797,0.376078731866723,14,-0.0573083475822358,0.0824128175435454,0.48681625952605,14,0.0948757639191842,0.138811465890723,0.506299482744167,14,-0.146185217650212,0.148498678861068,0.34287629686424,14,0.457141220867363,0.327825097439545,0.188456185057607,NA,NA,NA,NA,"ABO",-0.0570753814145987,0.42472122625347
"mvpa_leisure_time","ABRAXAS2_Q15018_OID30130_v1_Cardiometabolic_II",14,-0.153575639567635,0.0895627993466786,0.0863955175726811,14,-0.091096642595436,0.11831303135084,0.441321911016265,14,-0.0588729492053635,0.180326246142362,0.749257546117213,14,-0.139387825975514,0.201504469250457,0.501271412291225,14,0.162535208561393,0.481594046186384,0.741574518945281,NA,NA,NA,NA,"ABRAXAS2",-0.153575639567635,1.06350878927978
"mvpa_leisure_time","ACAA1_P09110_OID21269_v1_Oncology",14,-0.113697304590065,0.0925951061541213,0.219485426911849,14,-0.113018256729617,0.124509561672553,0.364032806786515,14,-0.289228972949135,0.242720197227347,0.254713063271011,14,-0.221344965482186,0.255172281513912,0.401433134970575,14,0.507649332175562,0.485299319875803,0.316149974788528,NA,NA,NA,NA,"ACAA1",-0.113697304590065,0.658594310145669
"mvpa_leisure_time","ACADM_P11310_OID31277_v1_Oncology_II",14,0.00416396221159611,0.0899025094883952,0.963058053654847,14,0.0587976939750045,0.126245289535913,0.6414004102228,14,0.0985463196048462,0.174805193843479,0.582519557446792,14,-0.0785421634801786,0.213807803668115,0.719269350590239,14,-0.186790798423619,0.490829429498721,0.710179642451772,NA,NA,NA,NA,"ACADM",0.00416396221159611,0.0163475325825982
