"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","-LOG10P"
"A1BG_P04217_OID30771_v1_Inflammation_II","leisure_screen_time",37,0.00866351462223337,0.0124842652671304,0.487710614912639,37,0.0266200181259024,0.0125073000167966,0.033307372369646,37,0.023854927470994,0.012643305815452,0.0672774861735662,37,0.0181706423346735,0.0193016183138694,0.352771954903071,37,0.0233554203070058,0.0233553596019071,0.324173102287457,NA,NA,NA,NA,"A1BG",0.311837791983138
"AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II","leisure_screen_time",37,0.00366989975276512,0.00204502038328493,0.07272476869708,37,0.00390662637131554,0.00276108555248515,0.157101384061719,37,0.00453969783916158,0.00179951172629417,0.0162045371290504,37,-0.000161131511234702,0.00445568080908496,0.97135204379605,37,0.00563851729970107,0.00269877068166459,0.0440179660803409,NA,NA,NA,NA,"AAMDC",1.13831765136301
"AARSD1_Q9BTE6_OID21311_v1_Oncology","leisure_screen_time",14,-0.0154902887305671,0.0206741289990899,0.453700778904108,14,0.0161705996978174,0.023934113476342,0.499275732433493,14,0.0348900244956962,0.0438732295638594,0.440748902392096,14,0.0521332557787646,0.0344919856232902,0.154593129146339,14,-0.0168207111976467,0.0824054894062868,0.841679601444694,NA,NA,NA,NA,"AARSD1",0.343230475145564
"ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II","leisure_screen_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABCA2",307.652655568589
"ABHD14B_Q96IU4_OID20921_v1_Neurology","leisure_screen_time",29,-0.00823068713818144,0.00690458134021769,0.233237043687762,29,-0.00312462781763024,0.00637326112372244,0.62394184405223,29,-0.00863935773846697,0.00505640964386284,0.0985903382226299,29,-0.00356060915361683,0.0125796423674578,0.779224197642488,29,-0.0100467505617136,0.00943341048624354,0.296299844056726,NA,NA,NA,NA,"ABHD14B",0.632202471959571
"ABL1_P00519_OID21280_v1_Oncology","leisure_screen_time",16,0.011638232491452,0.0277048569993121,0.674427641162158,16,0.0113773154517421,0.0290638369729151,0.695457610084744,16,0.0246108518580859,0.031891007429701,0.452268852207149,16,0.00319733375194597,0.0424564882160096,0.94096447784495,16,0.0188666405785796,0.0918154920505058,0.840151634992222,NA,NA,NA,NA,"ABL1",0.171064638623235
"ABO_P16442_OID30675_v1_Inflammation_II","leisure_screen_time",17,0.00383550504423258,0.00288429359367008,0.183587441214646,17,0.00230072121490031,0.00341509059305569,0.500506776045173,17,0.00133417451298552,0.00330280350980303,0.691595748746599,17,0.0089843462002918,0.00621154886742043,0.167372478077684,17,-0.00131453409685137,0.00441245909639421,0.769855328638809,NA,NA,NA,NA,"ABO",0.736157031183411
"ABRAXAS2_Q15018_OID30130_v1_Cardiometabolic_II","leisure_screen_time",5,0.0325270727211548,0.0513626250549822,0.526548910708479,5,0.0668685939398896,0.0487953622623758,0.170565719824514,5,0.0878070848507804,0.0625626923574882,0.233132448471082,5,0.0834783467707689,0.0718215247344462,0.309733953163551,5,1.11353320291987,1.0586455952151,0.370114434531944,NA,NA,NA,NA,"ABRAXAS2",0.278561281336599
"ACAA1_P09110_OID21269_v1_Oncology","leisure_screen_time",16,0.015611429841419,0.0288757098798215,0.588754164711671,16,0.00106154562497915,0.0267897117979662,0.968391997911926,16,-0.0114037947683037,0.0358403943674411,0.754733206696096,16,0.00182998397202894,0.0484778516704346,0.970385727465643,16,-0.00988015167590351,0.0761870580306861,0.898662181940332,NA,NA,NA,NA,"ACAA1",0.230066007752814
"ACADM_P11310_OID31277_v1_Oncology_II","leisure_screen_time",6,-0.00728930496945012,0.0280242027387609,0.794780862311047,6,-0.00796854695327352,0.029889478664581,0.789776847996741,6,-0.0232675808021993,0.0251549185679896,0.397427869289267,6,0.0980363207484176,0.0591141882685482,0.158129466953749,6,-0.19964431006896,0.13998144103297,0.226954974019282,NA,NA,NA,NA,"ACADM",0.0997525989008909
