file_name,outcome,exposure,method,nsnp,b,se,pval,-Log10P
DKKL1_Q9UK85_OID21313_v1_Oncology.txt,DKKL1,acc_425,Wald ratio,1,0.135985694768143,0.146809852929358,0.354305214220765,0.450622456217084
MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation.txt,MICB,acc_425,Wald ratio,1,-0.088738648235956,0.149634734388813,0.553157668674988,0.257151062409961
TLR3_O15455_OID20612_v1_Inflammation.txt,TLR3,acc_425,Wald ratio,1,-0.354277103592381,0.150277264325323,0.0183989654526732,1.73520659605714
CD33_P20138_OID21472_v1_Oncology.txt,CD33,acc_425,Wald ratio,1,-0.129091055211766,0.150465321867717,0.390922523644326,0.407909306255812
SIRPA_P78324_OID20304_v1_Cardiometabolic.txt,SIRPA,acc_425,Wald ratio,1,-0.147934179860162,0.151675640922607,0.329395361403196,0.482282520925767
LILRB5_O75023_OID20324_v1_Cardiometabolic.txt,LILRB5,acc_425,Wald ratio,1,0.0565952744514988,0.156013823033031,0.716785611208592,0.144610721308306
FUCA1_P04066_OID20261_v1_Cardiometabolic.txt,FUCA1,acc_425,Wald ratio,1,-0.329126818291409,0.162553644619465,0.0428953634386667,1.36758964818416
PSCA_O43653_OID31493_v1_Oncology_II.txt,PSCA,acc_425,Wald ratio,1,0.129308848348469,0.175028931929599,0.460037218557577,0.337207031013406
HLA-A_P04439_OID31048_v1_Neurology_II.txt,HLA-A,acc_425,Wald ratio,1,0.111341316402797,0.175472956682472,0.525740715941255,0.279228387783026
MST1_P26927_OID30713_v1_Inflammation_II.txt,MST1,acc_425,Wald ratio,1,0.0392029655227839,0.177582576549064,0.825280029980029,0.0833986637654978
CFHR2_P36980_OID30720_v1_Inflammation_II.txt,CFHR2,acc_425,Wald ratio,1,0.230164349433416,0.178707707144579,0.197767736205625,0.703844557687054
KLK12_Q9UKR0_OID21201_v1_Oncology.txt,KLK12,acc_425,Wald ratio,1,0.233205014867797,0.179830024913606,0.194697257562674,0.710640165756732
CCL24_O00175_OID20772_v1_Inflammation.txt,CCL24,acc_425,Wald ratio,1,-0.127094350237081,0.182256288676364,0.485590899539584,0.313729460970641
ZP3_P21754_OID30265_v1_Cardiometabolic_II.txt,ZP3,acc_425,Wald ratio,1,-0.122891585630475,0.184813951619384,0.506084036480337,0.295777361521172
DBH_P09172_OID30703_v1_Inflammation_II.txt,DBH,acc_425,Wald ratio,1,0.219566422888371,0.185517961906293,0.236598418174286,0.625988163260394
LILRA3_Q8N6C8_OID30376_v1_Cardiometabolic_II.txt,LILRA3,acc_425,Wald ratio,1,0.298321144418549,0.187365185244716,0.111341815516448,0.953341701455999
CFHR4_Q92496_OID30758_v1_Inflammation_II.txt,CFHR4,acc_425,Wald ratio,1,0.263143534517399,0.187848187736077,0.161264664165015,0.792460783505812
SPINT3_P49223_OID31509_v1_Oncology_II.txt,SPINT3,acc_425,Wald ratio,1,-0.0560720887245841,0.189402073454955,0.767193490550407,0.115095090704483
KLK3_P07288_OID30364_v1_Cardiometabolic_II.txt,KLK3,acc_425,Wald ratio,1,-0.265956762838544,0.18962870690348,0.160762054223023,0.793816453014815
