file_name,outcome,exposure,method,nsnp,b,se,pval,-Log10P
MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation.txt,MICB,acc_ave,Inverse variance weighted,9,-0.00143574093747509,0.00590851399194332,0.808009063656387,0.0925837675993279
SIRPA_P78324_OID20304_v1_Cardiometabolic.txt,SIRPA,acc_ave,Inverse variance weighted,9,-0.00938058719238291,0.00639103681942758,0.142166067901555,0.847204048343423
KLK12_Q9UKR0_OID21201_v1_Oncology.txt,KLK12,acc_ave,Inverse variance weighted,9,-0.00213197407018389,0.00710702226455584,0.764191388212406,0.116797860749815
CCL24_O00175_OID20772_v1_Inflammation.txt,CCL24,acc_ave,Inverse variance weighted,9,0.00614088165083605,0.0072111623100082,0.394447240056158,0.404011078347627
ZP3_P21754_OID30265_v1_Cardiometabolic_II.txt,ZP3,acc_ave,Inverse variance weighted,9,-0.0131890327741142,0.00732269203617726,0.071684275914938,1.1445760972232
CD33_P20138_OID21472_v1_Oncology.txt,CD33,acc_ave,Inverse variance weighted,9,-0.0136505801259838,0.00736821203084138,0.0639352250871338,1.1942598015292
INSL3_P51460_OID31129_v1_Neurology_II.txt,INSL3,acc_ave,Inverse variance weighted,9,0.00356698664145492,0.00753008846787464,0.635715393942003,0.196737271937294
GC_P02774_OID30780_v1_Inflammation_II.txt,GC,acc_ave,Inverse variance weighted,9,0.00311527512948373,0.00757663766066347,0.680948946790164,0.166885447497577
HLA-A_P04439_OID31048_v1_Neurology_II.txt,HLA-A,acc_ave,Inverse variance weighted,9,-0.00247467716090252,0.00771131878733689,0.74827487587773,0.125938836429833
CEACAM21_Q3KPI0_OID20548_v1_Inflammation.txt,CEACAM21,acc_ave,Inverse variance weighted,9,-0.00697291094180411,0.00772332726868349,0.366612045141688,0.43579327027224
ABO_P16442_OID30675_v1_Inflammation_II.txt,ABO,acc_ave,Inverse variance weighted,9,0.00165908139151336,0.00775345370369187,0.830562918378296,0.0806274624666668
EDDM3B_P56851_OID31365_v1_Oncology_II.txt,EDDM3B,acc_ave,Inverse variance weighted,9,-0.00302779999656122,0.00778264168585457,0.697242652737221,0.156616053458462
LILRB5_O75023_OID20324_v1_Cardiometabolic.txt,LILRB5,acc_ave,Inverse variance weighted,9,-0.00418789746442725,0.00784335074681396,0.593381390970111,0.226666077711997
KLK3_P07288_OID30364_v1_Cardiometabolic_II.txt,KLK3,acc_ave,Inverse variance weighted,9,-0.00711825519036736,0.00789124090348055,0.367032910512184,0.43529499238817
MEP1B_Q16820_OID20168_v1_Cardiometabolic.txt,MEP1B,acc_ave,Inverse variance weighted,9,-0.00354499559408133,0.00792244464974369,0.654541275970477,0.184062961243113
IL6R_P08887_OID20385_v1_Cardiometabolic.txt,IL6R,acc_ave,Inverse variance weighted,9,-0.00461307897828933,0.00794282978306642,0.561385146654641,0.25073908228096
DKKL1_Q9UK85_OID21313_v1_Oncology.txt,DKKL1,acc_ave,Inverse variance weighted,9,0.00213116488345157,0.00795101267560696,0.788670906390412,0.103104179748531
BST1_Q10588_OID21051_v1_Neurology.txt,BST1,acc_ave,Inverse variance weighted,9,-0.011199741724,0.00796321389671322,0.159595031068849,0.796980634369835
ADGRB3_O60242_OID20974_v1_Neurology.txt,ADGRB3,acc_ave,Inverse variance weighted,9,-0.00394961990771945,0.0080104280829054,0.621970348532318,0.206230319128709
TDGF1_P13385_OID20816_v1_Neurology.txt,TDGF1,acc_ave,Inverse variance weighted,9,-0.0110104591462442,0.00802411618529618,0.170010225855408,0.769524955686355
TPSAB1_Q15661_OID20642_v1_Inflammation.txt,TPSAB1,acc_ave,Inverse variance weighted,9,-0.00757939362022487,0.00803071813056416,0.345271742962697,0.461838962853926
SPINT3_P49223_OID31509_v1_Oncology_II.txt,SPINT3,acc_ave,Inverse variance weighted,9,-0.00540235964112423,0.00803436677047856,0.501325009171571,0.299880629569491
PDGFRB_P09619_OID20268_v1_Cardiometabolic.txt,PDGFRB,acc_ave,Inverse variance weighted,9,-0.0154637974888071,0.00809392019240566,0.0560630982841314,1.25132290496103
PNLIPRP2_P54317_OID20775_v1_Inflammation.txt,PNLIPRP2,acc_ave,Inverse variance weighted,9,-0.000330672363192906,0.00813400016484524,0.967572447410363,0.014316507102232
PZP_P20742_OID30730_v1_Inflammation_II.txt,PZP,acc_ave,Inverse variance weighted,9,-0.0112353030875622,0.00815037416254498,0.168048502067403,0.774565354344522
GSTT2B_P0CG30_OID31097_v1_Neurology_II.txt,GSTT2B,acc_ave,Inverse variance weighted,9,-0.0153946528357863,0.00822686231209159,0.0613081347410139,1.21248189679085
